foc_kplus,foc_lambd,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_MLFplus,foc_TOCplus
4.705e-04,3.777e-03,3.114e-04,2.010e-04,6.717e-05,2.908e-05,1.788e-05,7.141e-05
4.994e-04,3.823e-03,3.249e-04,1.976e-04,5.859e-05,3.047e-05,1.359e-05,7.099e-05
5.174e-04,3.869e-03,3.386e-04,1.911e-04,4.554e-05,2.853e-05,1.478e-05,6.461e-05
5.307e-04,3.905e-03,3.533e-04,1.845e-04,3.216e-05,2.558e-05,1.585e-05,5.907e-05
5.395e-04,3.936e-03,3.679e-04,1.783e-04,1.988e-05,2.376e-05,1.621e-05,5.245e-05
5.473e-04,3.962e-03,3.830e-04,1.731e-04,7.510e-06,2.007e-05,1.621e-05,4.733e-05
5.548e-04,3.987e-03,3.980e-04,1.663e-04,4.053e-06,1.928e-05,1.729e-05,4.190e-05
5.621e-04,4.010e-03,4.136e-04,1.609e-04,1.648e-05,1.608e-05,1.729e-05,3.815e-05
6.205e-04,4.033e-03,4.576e-04,1.130e-04,1.720e-05,1.013e-05,2.337e-05,3.248e-05
5.944e-04,3.943e-03,4.824e-04,7.272e-05,1.454e-05,5.438e-06,3.004e-05,2.360e-05
5.361e-04,3.833e-03,4.833e-04,5.245e-05,2.658e-05,3.891e-06,3.529e-05,1.591e-05
5.071e-04,3.771e-03,4.830e-04,3.195e-05,3.719e-05,3.047e-06,4.220e-05,6.855e-06
4.934e-04,3.731e-03,4.832e-04,1.049e-05,5.132e-05,1.932e-07,4.983e-05,2.980e-06
4.836e-04,3.697e-03,4.821e-04,1.204e-05,6.422e-05,1.588e-06,5.817e-05,1.299e-05
4.882e-04,3.668e-03,4.764e-04,2.408e-05,7.880e-05,9.575e-06,5.651e-05,1.591e-05
5.069e-04,3.675e-03,4.747e-04,3.529e-05,9.528e-05,1.528e-05,5.710e-05,2.062e-05
5.182e-04,3.706e-03,4.791e-04,5.352e-05,1.088e-04,1.757e-05,6.807e-05,3.010e-05
5.198e-04,3.721e-03,4.849e-04,6.998e-05,1.224e-04,2.003e-05,7.939e-05,3.791e-05
5.206e-04,3.732e-03,4.893e-04,8.619e-05,1.358e-04,2.137e-05,9.048e-05,4.703e-05
5.186e-04,3.739e-03,4.960e-04,1.040e-04,1.497e-04,2.430e-05,1.007e-04,5.585e-05
5.168e-04,3.743e-03,5.013e-04,1.205e-04,1.620e-04,2.616e-05,1.121e-04,6.384e-05
5.141e-04,3.746e-03,5.076e-04,1.370e-04,1.761e-04,2.667e-05,1.218e-04,7.141e-05
5.126e-04,3.749e-03,5.133e-04,1.540e-04,1.884e-04,2.924e-05,1.324e-04,7.963e-05
5.100e-04,3.748e-03,5.198e-04,1.704e-04,2.020e-04,3.108e-05,1.433e-04,8.732e-05
5.075e-04,3.746e-03,5.268e-04,1.869e-04,2.152e-04,3.253e-05,1.541e-04,9.400e-05
5.051e-04,3.744e-03,5.327e-04,2.041e-04,2.283e-04,3.456e-05,1.640e-04,1.016e-04
4.908e-04,3.740e-03,5.249e-04,1.976e-04,2.310e-04,4.641e-05,1.616e-04,9.680e-05
4.836e-04,3.745e-03,5.205e-04,1.848e-04,2.326e-04,6.082e-05,1.593e-04,8.887e-05
4.922e-04,3.752e-03,5.379e-04,1.882e-04,2.471e-04,6.160e-05,1.700e-04,9.280e-05
4.954e-04,3.750e-03,5.559e-04,1.925e-04,2.615e-04,6.221e-05,1.798e-04,9.638e-05
4.959e-04,3.743e-03,5.735e-04,1.951e-04,2.748e-04,6.376e-05,1.880e-04,1.009e-04
4.963e-04,3.733e-03,5.922e-04,1.993e-04,2.874e-04,6.578e-05,1.984e-04,1.029e-04
4.950e-04,3.720e-03,6.090e-04,2.030e-04,3.009e-04,6.663e-05,2.072e-04,1.066e-04
4.952e-04,3.708e-03,6.278e-04,2.062e-04,3.141e-04,6.771e-05,2.162e-04,1.094e-04
4.947e-04,3.695e-03,6.464e-04,2.103e-04,3.280e-04,6.956e-05,2.258e-04,1.115e-04
4.940e-04,3.679e-03,6.635e-04,2.136e-04,3.410e-04,7.052e-05,2.352e-04,1.147e-04
4.940e-04,3.664e-03,6.820e-04,2.172e-04,3.546e-04,7.161e-05,2.432e-04,1.193e-04
4.926e-04,3.646e-03,7.001e-04,2.210e-04,3.674e-04,7.270e-05,2.538e-04,1.202e-04
4.938e-04,3.630e-03,7.194e-04,2.261e-04,3.808e-04,7.420e-05,2.620e-04,1.220e-04
4.925e-04,3.611e-03,7.372e-04,2.294e-04,3.932e-04,7.535e-05,2.712e-04,1.251e-04
4.921e-04,3.592e-03,7.550e-04,2.337e-04,4.074e-04,7.803e-05,2.805e-04,1.271e-04
4.921e-04,3.571e-03,7.684e-04,2.340e-04,4.134e-04,6.827e-05,2.812e-04,1.210e-04
4.926e-04,3.555e-03,7.720e-04,2.230e-04,4.075e-04,3.424e-05,2.577e-04,8.982e-05
5.038e-04,3.561e-03,7.981e-04,2.139e-04,4.228e-04,3.767e-05,2.776e-04,9.155e-05
5.089e-04,3.556e-03,8.246e-04,2.037e-04,4.351e-04,3.985e-05,2.950e-04,9.191e-05
5.119e-04,3.546e-03,8.512e-04,1.944e-04,4.492e-04,4.367e-05,3.121e-04,9.120e-05
5.131e-04,3.532e-03,8.791e-04,1.853e-04,4.643e-04,4.441e-05,3.297e-04,9.209e-05
5.143e-04,3.517e-03,9.052e-04,1.765e-04,4.777e-04,4.763e-05,3.473e-04,9.161e-05
5.445e-04,3.502e-03,9.415e-04,1.495e-04,5.056e-04,5.815e-05,3.548e-04,1.206e-04
6.022e-04,3.554e-03,9.776e-04,1.389e-04,5.452e-04,9.540e-05,3.487e-04,1.630e-04
6.403e-04,3.670e-03,9.992e-04,1.429e-04,5.438e-04,7.961e-05,3.641e-04,1.446e-04
2.878e-03,8.654e-03,1.703e-04,4.416e-04,3.943e-05,8.396e-05,2.939e-04,1.176e-04
1.933e-03,7.531e-03,3.655e-05,2.329e-04,1.275e-04,2.214e-05,1.597e-04,8.559e-05
1.355e-03,7.035e-03,4.325e-05,2.002e-04,2.684e-04,4.621e-05,1.650e-04,1.107e-04
1.508e-03,6.960e-03,1.714e-04,1.132e-06,1.467e-04,3.627e-06,6.765e-05,6.425e-05
1.701e-03,6.690e-03,2.775e-04,2.289e-04,1.225e-05,6.532e-05,5.263e-05,2.377e-05
1.085e-03,6.138e-03,3.743e-04,1.522e-04,3.520e-05,4.194e-05,3.648e-05,4.025e-05
7.930e-04,6.040e-03,4.469e-04,3.874e-05,9.465e-05,2.309e-05,3.630e-05,1.087e-04
1.951e-03,6.238e-03,5.053e-04,3.735e-04,4.849e-05,3.028e-05,7.021e-05,1.248e-04
1.311e-03,5.579e-03,5.684e-04,2.760e-04,2.208e-05,1.045e-05,6.914e-05,8.401e-05
1.138e-03,5.309e-03,6.578e-04,2.860e-04,5.549e-05,3.922e-05,4.411e-05,3.526e-05
1.005e-03,5.297e-03,7.038e-04,2.491e-04,4.813e-05,6.783e-05,3.457e-06,9.179e-06
1.490e-03,5.461e-03,7.673e-04,3.901e-04,5.701e-05,2.072e-05,1.028e-04,9.435e-05
1.278e-03,5.215e-03,7.739e-04,4.359e-04,4.312e-05,1.877e-05,1.248e-04,1.121e-04
9.785e-04,5.023e-03,7.223e-04,4.276e-04,6.664e-05,3.806e-05,1.521e-04,1.169e-04
9.242e-04,4.986e-03,5.970e-04,4.209e-04,2.483e-04,7.927e-05,3.318e-04,2.046e-04
7.416e-04,4.982e-03,6.287e-04,2.682e-04,1.945e-04,8.578e-05,2.554e-04,1.523e-04
6.437e-04,5.048e-03,6.509e-04,1.254e-04,1.452e-04,9.046e-05,1.835e-04,1.071e-04
5.953e-04,5.136e-03,6.678e-04,7.987e-06,1.040e-04,9.663e-05,1.184e-04,6.577e-05
7.856e-04,5.218e-03,7.308e-04,2.307e-05,1.046e-04,2.188e-05,2.058e-04,8.953e-05
6.858e-04,5.240e-03,6.582e-04,5.007e-06,2.980e-08,4.633e-05,2.796e-04,2.015e-05
5.697e-04,5.135e-03,6.485e-04,1.100e-04,5.516e-05,4.309e-05,2.608e-04,8.622e-05
4.933e-04,4.989e-03,6.732e-04,2.528e-04,7.826e-05,3.539e-05,2.084e-04,1.164e-04
7.272e-04,4.837e-03,7.895e-04,1.804e-04,2.822e-05,2.730e-05,3.105e-04,4.169e-05
8.062e-04,4.897e-03,8.121e-04,1.538e-04,4.965e-05,1.888e-05,3.144e-04,2.241e-05
7.888e-04,4.991e-03,7.896e-04,1.701e-04,3.204e-05,1.319e-05,2.670e-04,3.344e-05
7.726e-04,5.053e-03,7.664e-04,1.805e-04,1.559e-05,8.296e-06,2.246e-04,4.494e-05
7.548e-04,5.080e-03,7.422e-04,1.862e-04,1.848e-06,1.162e-06,1.874e-04,5.370e-05
8.136e-04,5.073e-03,7.339e-04,1.887e-04,1.006e-04,7.559e-05,1.571e-04,3.499e-05
8.855e-04,4.997e-03,7.123e-04,1.692e-04,1.257e-04,9.191e-05,1.519e-04,2.429e-05
1.005e-03,4.978e-03,6.814e-04,1.396e-04,8.643e-05,6.050e-05,1.632e-04,2.187e-05
1.029e-03,5.113e-03,6.026e-04,1.398e-04,6.047e-05,2.883e-05,1.174e-04,1.004e-05
1.009e-03,5.112e-03,5.571e-04,1.283e-04,7.597e-05,4.776e-05,7.087e-05,6.253e-05
8.810e-04,4.944e-03,5.438e-04,1.364e-04,8.073e-05,5.812e-05,4.160e-05,8.863e-05
6.083e-04,4.738e-03,5.987e-04,1.363e-04,1.348e-04,1.032e-04,1.317e-05,5.695e-05
7.011e-04,4.944e-03,5.655e-04,1.195e-04,1.230e-04,9.800e-05,2.837e-05,5.436e-05
7.414e-04,5.059e-03,5.357e-04,1.013e-04,1.126e-04,9.145e-05,4.154e-05,5.147e-05
7.521e-04,5.113e-03,5.076e-04,8.005e-05,1.026e-04,8.377e-05,5.156e-05,5.037e-05
8.223e-04,5.121e-03,4.366e-04,5.943e-05,3.609e-05,1.509e-05,4.888e-05,1.080e-04
7.980e-04,5.136e-03,4.284e-04,7.522e-05,3.141e-05,9.111e-06,4.804e-05,1.009e-04
7.689e-04,5.124e-03,4.186e-04,8.965e-05,2.512e-05,4.826e-06,4.566e-05,8.985e-05
7.367e-04,5.088e-03,4.089e-04,1.014e-04,2.050e-05,5.760e-07,4.172e-05,8.312e-05
7.041e-04,5.029e-03,3.974e-04,1.116e-04,1.571e-05,3.994e-06,3.535e-05,7.489e-05
6.678e-04,4.952e-03,3.870e-04,1.189e-04,1.207e-05,9.179e-06,2.718e-05,6.843e-05
6.560e-04,4.853e-03,3.661e-04,1.353e-04,3.630e-05,4.953e-06,6.437e-06,7.421e-05
7.081e-04,4.917e-03,3.489e-04,1.541e-04,5.317e-05,2.965e-06,2.873e-05,7.764e-05
7.687e-04,5.067e-03,3.378e-04,1.709e-04,4.727e-05,8.026e-06,2.837e-05,7.173e-05
7.950e-04,5.157e-03,3.306e-04,1.851e-04,4.309e-05,1.163e-05,3.022e-05,6.503e-05
8.026e-04,5.207e-03,3.247e-04,1.984e-04,3.910e-05,1.534e-05,3.266e-05,5.719e-05
7.976e-04,5.228e-03,3.192e-04,2.086e-04,3.555e-05,1.889e-05,3.743e-05,4.983e-05
7.854e-04,5.225e-03,3.121e-04,2.179e-04,3.248e-05,2.202e-05,4.184e-05,4.509e-05
7.713e-04,5.202e-03,3.091e-04,2.257e-04,4.619e-05,3.843e-05,5.472e-05,2.670e-05
7.529e-04,5.161e-03,3.036e-04,2.272e-04,5.335e-05,4.878e-05,6.264e-05,1.612e-05
7.299e-04,5.103e-03,2.921e-04,2.254e-04,4.980e-05,5.264e-05,6.765e-05,1.281e-05
7.068e-04,5.031e-03,2.807e-04,2.213e-04,4.750e-05,5.388e-05,7.439e-05,9.447e-06
6.832e-04,4.947e-03,2.679e-04,2.168e-04,4.408e-05,5.664e-05,7.927e-05,6.258e-06
8.262e-04,4.849e-03,2.271e-04,2.379e-04,4.172e-06,1.802e-05,1.343e-04,1.711e-05
8.334e-04,4.895e-03,2.234e-04,2.530e-04,6.258e-07,1.860e-05,1.348e-04,2.405e-05
8.200e-04,4.932e-03,2.232e-04,2.639e-04,2.980e-07,2.195e-05,1.295e-04,3.016e-05
8.034e-04,4.951e-03,2.219e-04,2.748e-04,8.345e-07,2.435e-05,1.252e-04,3.284e-05
7.814e-04,4.955e-03,2.207e-04,2.848e-04,1.252e-06,2.673e-05,1.209e-04,3.681e-05
7.583e-04,4.945e-03,2.187e-04,2.921e-04,8.643e-07,2.969e-05,1.177e-04,4.086e-05
7.340e-04,4.925e-03,2.159e-04,2.984e-04,1.878e-06,3.158e-05,1.141e-04,4.342e-05
7.172e-04,4.891e-03,2.160e-04,3.197e-04,4.730e-05,1.623e-05,9.817e-05,3.994e-06
7.278e-04,4.899e-03,2.176e-04,3.493e-04,1.355e-04,1.558e-05,7.111e-05,9.555e-05
7.513e-04,4.985e-03,2.079e-04,3.415e-04,1.284e-04,1.170e-05,6.467e-05,8.959e-05
7.558e-04,5.038e-03,2.007e-04,3.321e-04,1.231e-04,8.378e-06,5.746e-05,8.529e-05
7.492e-04,5.070e-03,1.927e-04,3.217e-04,1.172e-04,5.477e-06,5.132e-05,8.106e-05
6.988e-04,5.086e-03,1.721e-04,3.181e-04,1.179e-04,6.845e-06,2.205e-05,1.158e-04
7.000e-04,5.102e-03,1.679e-04,3.173e-04,1.129e-04,3.637e-06,2.009e-05,1.083e-04
6.926e-04,5.100e-03,1.631e-04,3.155e-04,1.066e-04,9.097e-07,2.116e-05,1.023e-04
6.800e-04,5.084e-03,1.580e-04,3.127e-04,1.028e-04,1.988e-06,2.098e-05,9.546e-05
6.634e-04,5.054e-03,1.534e-04,3.088e-04,9.719e-05,4.764e-06,2.027e-05,9.057e-05
6.461e-04,5.017e-03,1.471e-04,3.036e-04,9.298e-05,6.827e-06,2.038e-05,8.410e-05
6.262e-04,4.967e-03,1.408e-04,2.983e-04,8.878e-05,9.244e-06,1.985e-05,8.020e-05
6.062e-04,4.912e-03,1.339e-04,2.904e-04,8.395e-05,1.149e-05,2.050e-05,7.561e-05
5.842e-04,4.849e-03,1.240e-04,2.837e-04,7.972e-05,1.315e-05,1.979e-05,7.144e-05
5.633e-04,4.776e-03,1.168e-04,2.753e-04,7.516e-05,1.499e-05,1.973e-05,6.786e-05
5.412e-04,4.698e-03,1.062e-04,2.660e-04,7.206e-05,1.707e-05,1.955e-05,6.402e-05
5.194e-04,4.612e-03,9.684e-05,2.546e-04,6.673e-05,1.862e-05,1.806e-05,6.154e-05
5.348e-04,4.521e-03,7.113e-05,2.784e-04,1.068e-04,1.584e-05,3.082e-05,1.660e-05
5.856e-04,4.534e-03,5.246e-05,3.006e-04,1.712e-04,6.602e-05,7.260e-05,3.865e-05
5.978e-04,4.576e-03,4.973e-05,3.082e-04,1.626e-04,6.166e-05,6.074e-05,4.330e-05
5.959e-04,4.596e-03,5.037e-05,3.139e-04,1.536e-04,5.941e-05,4.846e-05,4.557e-05
5.883e-04,4.601e-03,4.902e-05,3.195e-04,1.457e-04,5.628e-05,3.666e-05,4.867e-05
5.761e-04,4.594e-03,4.828e-05,3.234e-04,1.366e-04,5.220e-05,2.593e-05,5.075e-05
5.606e-04,4.580e-03,4.655e-05,3.276e-04,1.305e-04,4.959e-05,1.568e-05,5.254e-05
5.447e-04,4.559e-03,4.402e-05,3.309e-04,1.207e-04,4.631e-05,3.457e-06,5.585e-05
4.957e-04,4.533e-03,3.060e-05,3.737e-04,1.096e-04,6.517e-05,2.623e-06,2.164e-05
5.127e-04,4.573e-03,2.710e-05,3.883e-04,9.879e-05,6.603e-05,1.252e-06,2.110e-05
5.270e-04,4.599e-03,2.874e-05,3.946e-04,9.048e-05,6.319e-05,5.603e-06,2.548e-05
5.296e-04,4.605e-03,3.140e-05,3.999e-04,8.321e-05,5.846e-05,9.775e-06,2.956e-05
5.205e-04,4.598e-03,3.917e-05,3.977e-04,6.521e-05,5.030e-05,6.735e-06,4.888e-05
5.144e-04,4.604e-03,4.998e-05,3.848e-04,4.134e-05,3.383e-05,9.537e-07,8.038e-05
5.320e-04,4.639e-03,4.267e-05,3.830e-04,3.368e-05,3.194e-05,1.109e-05,8.067e-05
5.373e-04,4.655e-03,3.770e-05,3.799e-04,2.816e-05,3.019e-05,2.003e-05,8.011e-05
5.351e-04,4.657e-03,3.205e-05,3.761e-04,2.196e-05,2.660e-05,2.968e-05,7.981e-05
5.317e-04,4.651e-03,2.752e-05,3.709e-04,1.597e-05,2.483e-05,3.886e-05,7.915e-05
5.231e-04,4.639e-03,2.057e-05,3.669e-04,1.019e-05,2.292e-05,4.661e-05,7.790e-05
5.157e-04,4.621e-03,1.459e-05,3.614e-04,5.096e-06,2.151e-05,5.543e-05,7.668e-05
5.064e-04,4.599e-03,8.218e-06,3.548e-04,8.345e-07,1.850e-05,6.306e-05,7.659e-05
4.873e-04,4.572e-03,8.956e-06,3.470e-04,8.345e-07,2.138e-05,6.640e-05,9.152e-05
4.798e-04,4.551e-03,1.883e-05,3.462e-04,3.099e-06,2.035e-05,7.391e-05,1.004e-04
4.374e-04,4.527e-03,3.666e-06,2.983e-04,5.463e-05,4.234e-05,1.724e-04,1.367e-04
4.436e-04,4.499e-03,1.403e-05,2.896e-04,5.868e-05,4.172e-05,1.739e-04,1.323e-04
4.445e-04,4.459e-03,2.481e-05,2.806e-04,6.202e-05,4.319e-05,1.736e-04,1.301e-04
4.783e-04,4.411e-03,4.183e-05,2.910e-04,5.198e-05,4.204e-05,1.558e-04,1.205e-04
5.512e-04,4.435e-03,7.652e-05,3.207e-04,4.950e-05,3.601e-05,1.736e-04,1.721e-04
5.676e-04,4.506e-03,7.321e-05,3.287e-04,5.528e-05,3.422e-05,1.658e-04,1.710e-04
5.748e-04,4.558e-03,6.754e-05,3.359e-04,5.826e-05,3.187e-05,1.572e-04,1.710e-04
5.757e-04,4.599e-03,6.238e-05,3.424e-04,6.264e-05,3.179e-05,1.491e-04,1.697e-04
5.747e-04,4.633e-03,5.679e-05,3.488e-04,6.646e-05,2.955e-05,1.413e-04,1.700e-04
5.715e-04,4.662e-03,5.107e-05,3.549e-04,7.078e-05,2.757e-05,1.320e-04,1.698e-04
5.664e-04,4.686e-03,4.547e-05,3.599e-04,7.394e-05,2.628e-05,1.218e-04,1.678e-04
5.630e-04,4.706e-03,4.128e-05,3.659e-04,7.704e-05,2.528e-05,1.141e-04,1.675e-04
5.565e-04,4.723e-03,3.520e-05,3.700e-04,8.100e-05,2.403e-05,1.043e-04,1.658e-04
5.516e-04,4.735e-03,3.155e-05,3.748e-04,8.386e-05,2.161e-05,9.525e-05,1.652e-04
5.462e-04,4.745e-03,2.600e-05,3.774e-04,8.720e-05,2.176e-05,8.500e-05,1.637e-04
5.405e-04,4.753e-03,2.212e-05,3.821e-04,9.051e-05,2.002e-05,7.737e-05,1.624e-04
5.337e-04,4.755e-03,1.798e-05,3.854e-04,9.304e-05,1.815e-05,6.461e-05,1.615e-04
5.277e-04,4.757e-03,1.378e-05,3.880e-04,9.653e-05,1.754e-05,5.662e-05,1.592e-04
5.208e-04,4.756e-03,9.537e-06,3.903e-04,9.915e-05,1.612e-05,4.625e-05,1.584e-04
5.147e-04,4.751e-03,6.482e-06,3.926e-04,1.026e-04,1.601e-05,3.707e-05,1.558e-04
5.087e-04,4.744e-03,2.705e-06,3.947e-04,1.047e-04,1.363e-05,2.587e-05,1.548e-04
5.010e-04,4.733e-03,4.098e-07,3.960e-04,1.074e-04,1.469e-05,1.585e-05,1.538e-04
4.941e-04,4.720e-03,4.359e-06,3.973e-04,1.100e-04,1.262e-05,6.080e-06,1.504e-04
4.874e-04,4.707e-03,8.419e-06,3.979e-04,1.120e-04,1.218e-05,3.815e-06,1.499e-04
4.799e-04,4.689e-03,1.048e-05,3.989e-04,1.142e-04,1.134e-05,1.538e-05,1.465e-04
4.734e-04,4.669e-03,1.422e-05,3.994e-04,1.171e-04,1.044e-05,2.611e-05,1.454e-04
4.654e-04,4.646e-03,1.733e-05,3.995e-04,1.192e-04,8.579e-06,3.505e-05,1.428e-04
4.587e-04,4.624e-03,2.042e-05,3.990e-04,1.213e-04,8.506e-06,4.721e-05,1.409e-04
4.506e-04,4.597e-03,2.351e-05,3.985e-04,1.231e-04,7.788e-06,5.698e-05,1.393e-04
4.431e-04,4.567e-03,2.575e-05,3.984e-04,1.248e-04,6.557e-06,6.819e-05,1.367e-04
4.344e-04,4.538e-03,2.895e-05,3.973e-04,1.270e-04,7.816e-06,7.880e-05,1.355e-04
4.275e-04,4.505e-03,3.122e-05,3.963e-04,1.281e-04,4.605e-06,8.845e-05,1.326e-04
4.200e-04,4.470e-03,3.435e-05,3.949e-04,1.312e-04,5.609e-06,1.010e-04,1.304e-04
4.115e-04,4.432e-03,3.702e-05,3.936e-04,1.318e-04,4.723e-06,1.112e-04,1.283e-04
4.044e-04,4.395e-03,3.991e-05,3.910e-04,1.343e-04,2.572e-06,1.222e-04,1.262e-04
3.960e-04,4.356e-03,4.220e-05,3.901e-04,1.343e-04,4.264e-06,1.327e-04,1.249e-04
3.883e-04,4.315e-03,4.463e-05,3.875e-04,1.363e-04,3.298e-06,1.440e-04,1.224e-04
3.794e-04,4.271e-03,4.783e-05,3.860e-04,1.381e-04,2.416e-06,1.543e-04,1.186e-04
3.830e-04,4.225e-03,4.721e-05,3.864e-04,1.481e-04,5.055e-06,1.785e-04,1.239e-04
4.426e-04,4.211e-03,3.336e-05,4.054e-04,1.942e-04,3.499e-05,2.439e-04,1.447e-04
4.928e-04,4.351e-03,4.603e-05,4.218e-04,1.923e-04,3.563e-05,2.396e-04,1.454e-04
5.071e-04,4.449e-03,6.873e-05,4.339e-04,1.938e-04,3.513e-05,2.373e-04,1.545e-04
4.737e-04,4.498e-03,1.048e-04,4.346e-04,1.957e-04,4.011e-05,2.434e-04,1.834e-04
4.404e-04,4.437e-03,1.071e-04,4.330e-04,1.954e-04,3.919e-05,2.410e-04,1.789e-04
4.203e-04,4.395e-03,1.093e-04,4.299e-04,1.931e-04,3.686e-05,2.352e-04,1.721e-04
4.075e-04,4.363e-03,1.090e-04,4.275e-04,1.920e-04,3.678e-05,2.314e-04,1.677e-04
3.980e-04,4.334e-03,1.092e-04,4.246e-04,1.893e-04,3.529e-05,2.271e-04,1.624e-04
3.901e-04,4.307e-03,1.102e-04,4.221e-04,1.878e-04,3.568e-05,2.228e-04,1.552e-04
3.837e-04,4.278e-03,1.112e-04,4.188e-04,1.856e-04,3.342e-05,2.183e-04,1.517e-04
3.778e-04,4.250e-03,1.115e-04,4.153e-04,1.844e-04,3.339e-05,2.151e-04,1.455e-04
3.711e-04,4.220e-03,1.116e-04,4.133e-04,1.830e-04,3.224e-05,2.106e-04,1.408e-04
3.650e-04,4.189e-03,1.134e-04,4.092e-04,1.791e-04,3.150e-05,2.069e-04,1.357e-04
3.910e-04,4.156e-03,1.385e-04,3.914e-04,2.261e-04,2.427e-05,2.474e-04,1.401e-04
4.146e-04,4.196e-03,1.375e-04,3.774e-04,2.317e-04,2.143e-05,2.426e-04,1.327e-04
4.250e-04,4.236e-03,1.284e-04,3.666e-04,2.268e-04,2.185e-05,2.241e-04,1.236e-04
4.295e-04,4.265e-03,1.212e-04,3.552e-04,2.223e-04,1.990e-05,2.058e-04,1.152e-04
4.299e-04,4.287e-03,1.141e-04,3.440e-04,2.167e-04,2.066e-05,1.894e-04,1.058e-04
4.283e-04,4.303e-03,1.080e-04,3.333e-04,2.119e-04,1.976e-05,1.721e-04,9.680e-05
4.261e-04,4.317e-03,1.014e-04,3.223e-04,2.069e-04,1.856e-05,1.549e-04,8.798e-05
4.240e-04,4.328e-03,9.568e-05,3.107e-04,2.016e-04,1.819e-05,1.392e-04,8.065e-05
4.224e-04,4.338e-03,9.004e-05,3.003e-04,1.967e-04,1.669e-05,1.218e-04,7.248e-05
4.177e-04,4.346e-03,8.451e-05,2.898e-04,1.914e-04,1.762e-05,1.076e-04,6.360e-05
4.152e-04,4.352e-03,7.964e-05,2.792e-04,1.859e-04,1.569e-05,9.084e-05,5.674e-05
4.127e-04,4.357e-03,7.503e-05,2.680e-04,1.818e-04,1.473e-05,7.606e-05,4.816e-05
4.092e-04,4.360e-03,7.033e-05,2.578e-04,1.759e-04,1.381e-05,6.104e-05,4.035e-05
4.066e-04,4.360e-03,6.594e-05,2.475e-04,1.708e-04,1.372e-05,4.482e-05,3.368e-05
4.036e-04,4.361e-03,6.208e-05,2.377e-04,1.648e-04,1.234e-05,3.004e-05,2.599e-05
4.014e-04,4.359e-03,6.002e-05,2.265e-04,1.606e-04,1.201e-05,1.585e-05,1.794e-05
3.986e-04,4.356e-03,5.563e-05,2.161e-04,1.546e-04,1.085e-05,1.550e-06,1.252e-05
3.959e-04,4.353e-03,5.187e-05,2.072e-04,1.503e-04,1.040e-05,1.252e-05,4.768e-06
3.932e-04,4.347e-03,5.037e-05,1.966e-04,1.430e-04,9.418e-06,2.730e-05,2.086e-06
3.904e-04,4.340e-03,4.628e-05,1.866e-04,1.391e-04,8.966e-06,4.208e-05,8.225e-06
3.896e-04,4.331e-03,3.824e-05,1.884e-04,1.303e-04,3.587e-06,5.794e-05,1.752e-05
3.980e-04,4.331e-03,1.751e-05,2.140e-04,1.172e-04,9.301e-06,7.796e-05,3.201e-05
4.072e-04,4.356e-03,2.645e-05,2.149e-04,1.139e-04,8.507e-06,8.273e-05,3.338e-05
4.113e-04,4.371e-03,3.727e-05,2.151e-04,1.072e-04,1.107e-05,8.690e-05,3.564e-05
4.128e-04,4.382e-03,4.803e-05,2.155e-04,1.041e-04,9.038e-06,9.239e-05,3.618e-05
4.134e-04,4.390e-03,5.904e-05,2.161e-04,9.897e-05,1.068e-05,9.501e-05,3.701e-05
4.054e-04,4.395e-03,7.589e-05,2.267e-04,1.235e-04,4.132e-06,9.120e-05,9.775e-06
3.577e-04,4.379e-03,9.432e-05,2.427e-04,1.730e-04,2.455e-05,7.403e-05,5.579e-05
3.257e-04,4.268e-03,9.893e-05,2.347e-04,1.662e-04,2.345e-05,7.558e-05,4.971e-05
3.092e-04,4.181e-03,1.009e-04,2.259e-04,1.596e-04,2.235e-05,7.856e-05,4.601e-05
3.022e-04,4.103e-03,1.121e-04,2.127e-04,1.396e-04,2.546e-05,5.901e-05,4.643e-05
3.059e-04,4.051e-03,1.179e-04,1.985e-04,1.234e-04,2.795e-05,4.923e-05,4.637e-05
3.113e-04,4.015e-03,1.168e-04,1.867e-04,1.157e-04,2.588e-05,5.901e-05,3.803e-05
3.158e-04,3.972e-03,1.095e-04,1.798e-04,1.227e-04,2.546e-05,7.522e-05,4.202e-05
3.312e-04,3.932e-03,7.570e-05,2.149e-04,2.149e-04,3.525e-05,9.799e-05,1.050e-04
3.369e-04,3.937e-03,1.049e-04,2.538e-04,2.396e-04,4.209e-05,7.892e-05,1.244e-04
3.581e-04,3.963e-03,1.203e-04,2.533e-04,2.283e-04,3.760e-05,7.403e-05,1.233e-04
3.757e-04,3.975e-03,1.301e-04,2.480e-04,2.151e-04,3.603e-05,7.343e-05,1.166e-04
3.852e-04,3.975e-03,1.393e-04,2.440e-04,2.039e-04,3.410e-05,7.176e-05,1.099e-04
3.915e-04,3.966e-03,1.512e-04,2.393e-04,1.914e-04,3.171e-05,6.890e-05,1.034e-04
3.970e-04,3.957e-03,1.627e-04,2.350e-04,1.795e-04,3.009e-05,6.735e-05,9.674e-05
4.016e-04,3.946e-03,1.738e-04,2.302e-04,1.676e-04,2.963e-05,6.628e-05,9.125e-05
4.044e-04,3.933e-03,1.855e-04,2.264e-04,1.556e-04,2.641e-05,6.306e-05,8.422e-05
